case_id,reason_code,product_category,payment_method,order_value,time_to_dispute_days,days_remaining_to_respond,delivery_confirmed,communication_logs_present,device_ip_match_score,listing_accuracy_score,customer_prior_disputes,customer_account_age_days,_true_win_prob_debug_only,merchant_won
49fc1b30-1f3a-461c-8391-50992671d8ba,duplicate_charge,apparel,card,1555.34,3,12,delivered_no_signature,False,0.885,0.813,2,379,0.1273,False
fb9f0a3f-0b33-4dd1-8b25-549b9faf06e7,duplicate_charge,digital_goods,wallet,570.71,4,16,signed_confirmation,False,0.803,0.391,1,28,0.4043,True
96f3ad17-570e-4d44-be17-56c7c1ab00b9,fraud_card_not_present,beauty,upi,2661.24,1,13,signed_confirmation,False,0.479,0.7,0,224,0.38,True
1751bfd1-469f-4c23-ab01-9cd609381372,item_not_received,digital_goods,card,541.92,44,8,in_transit,False,0.354,0.433,1,461,0.0367,False
acb67fe6-0a72-40de-af73-a4e711c0bedf,subscription_not_cancelled,apparel,card,454.8,15,6,signed_confirmation,False,0.656,0.645,0,114,0.3923,True
61742d64-2164-4ff1-8d9f-9fcff7369731,item_not_received,apparel,card,315.02,9,8,signed_confirmation,False,0.067,0.899,0,36,0.9342,True
79113bce-8137-4bd1-87c0-5322ba370352,duplicate_charge,groceries,upi,229.32,9,18,signed_confirmation,True,0.786,0.34,2,393,0.893,True
7fd8397d-49ae-4395-96cd-04405ba6b93c,not_as_described,beauty,card,288.82,2,18,in_transit,True,0.53,0.633,0,369,0.5722,False
d350dadf-d788-47e7-853e-05a8654499fe,not_as_described,beauty,card,666.33,15,4,in_transit,True,0.227,0.518,1,86,0.5479,True
22a6a6ef-d6a1-40cf-a545-370f8c6e7fd8,item_not_received,digital_goods,upi,166.33,10,10,signed_confirmation,False,0.497,0.663,1,589,0.5418,True
1bb5dbb6-230e-4439-8852-7fad6891b21a,fraud_card_not_present,groceries,card,241.99,2,13,signed_confirmation,False,0.337,0.403,1,65,0.194,True
2422c6b2-9873-43fb-8d3e-a9c0cb75f8e9,duplicate_charge,groceries,upi,1333.51,11,4,signed_confirmation,True,0.52,0.747,3,288,0.9546,True
4127e36d-1097-4625-8490-bd428c74ffd0,item_not_received,groceries,upi,4050.38,8,21,not_shipped,False,0.441,0.703,0,155,0.0686,False
9d16bf6d-abf6-45cd-a18b-e730ccf85390,fraud_card_not_present,electronics,wallet,178.14,7,13,delivered_no_signature,False,0.487,0.92,2,1727,0.2311,False
cc7c331c-0e9e-4fd6-8f15-fded07bd8dd6,item_not_received,digital_goods,card,409.98,9,15,delivered_no_signature,True,0.526,0.689,1,273,0.4707,False
98800fe4-2346-447a-9b2a-22059c1281dd,item_not_received,digital_goods,card,985.26,15,9,delivered_no_signature,True,0.509,0.275,0,303,0.7222,True
5aa065b5-62f1-425e-817a-9df061294ea3,not_as_described,apparel,upi,210.17,3,21,delivered_no_signature,True,0.301,0.916,0,122,0.8883,True
f135db62-7ed5-4142-b5c9-335a1821c26f,fraud_card_not_present,apparel,upi,1280.08,13,5,delivered_no_signature,False,0.435,0.8,0,467,0.5148,True
d849e6c1-b94b-4202-83ad-b6fb19d0ddff,not_as_described,home_goods,upi,1047.09,10,17,signed_confirmation,False,0.319,0.296,0,249,0.5514,False
90777821-e018-456e-823a-8fda1bbcc1de,duplicate_charge,apparel,upi,996.06,7,7,delivered_no_signature,True,0.458,0.744,0,1020,0.6127,True
028f7f7d-a472-4962-86d5-37c3720d2680,item_not_received,apparel,card,18958.5,3,18,delivered_no_signature,True,0.845,0.374,1,253,0.5455,True
0677ecf7-738c-4702-b1d9-b76a95884025,duplicate_charge,digital_goods,upi,23306.36,16,19,signed_confirmation,False,0.776,0.551,0,256,0.421,True
4bc8af70-e602-484d-8cbf-9aa4dd9b15e1,fraud_card_not_present,home_goods,upi,356.17,46,18,signed_confirmation,False,0.901,0.813,0,1450,0.8525,False
e266e461-781e-48fe-97af-1f4e5dc57252,item_not_received,home_goods,upi,484.41,3,14,signed_confirmation,False,0.58,0.662,1,717,0.886,False
7bad51d9-4b95-4a5d-95a6-49142ab3aa0f,item_not_received,home_goods,card,1123.5,19,6,in_transit,False,0.348,0.518,2,210,0.1797,False
83d11aec-6f6c-4f60-ae0d-0049d4320df2,not_as_described,electronics,upi,500.22,2,20,delivered_no_signature,False,0.159,0.545,0,92,0.5803,True
cfe60a87-5d79-47fd-9517-78a9b1a40534,item_not_received,electronics,card,411.83,7,5,not_shipped,True,0.713,0.517,1,344,0.0962,False
3814b801-e5e8-43ef-b919-5ba9e04ac258,fraud_card_not_present,beauty,card,479.3,13,8,signed_confirmation,False,0.583,0.541,0,135,0.8437,False
2c85bbf0-2e40-4bdf-9d47-fd6abe756a9f,fraud_card_not_present,home_goods,card,542.76,21,3,signed_confirmation,False,0.472,0.559,2,1148,0.3262,False
6eb45b8f-0908-4029-8b45-4edec168944c,fraud_card_not_present,home_goods,upi,1109.67,40,15,delivered_no_signature,True,0.462,0.937,1,312,0.7294,True
40bfe7d8-b61d-4052-b4f2-f0c597d5f4a2,not_as_described,beauty,upi,799.92,19,15,not_shipped,False,0.301,0.911,0,367,0.4492,True
e2bcc7b3-ea6f-42e9-afcf-84c8ca3ebd90,item_not_received,beauty,card,396.08,7,4,in_transit,True,0.246,0.698,1,22,0.2262,True
7142b3f9-33a4-460a-9272-afe821fc37d0,subscription_not_cancelled,apparel,card,324.58,5,12,signed_confirmation,True,0.62,0.896,0,137,0.2608,True
90f71c69-0261-42a4-931a-b0a080aeb838,fraud_card_not_present,electronics,card,558.29,2,11,delivered_no_signature,True,0.293,0.77,0,66,0.262,False
da96cbac-05c4-4c7c-8a3a-6fcc443449c2,duplicate_charge,beauty,card,4273.75,11,19,in_transit,False,0.214,0.582,1,332,0.892,True
c4e19605-5718-4473-9a2e-72deea809fa6,item_not_received,apparel,upi,1487.13,4,18,signed_confirmation,False,0.736,0.626,0,1429,0.6381,True
c9c13a8e-244a-4589-91bd-de586bdf94de,item_not_received,digital_goods,wallet,3679.59,53,11,in_transit,False,0.705,0.401,0,302,0.0651,False
2c579508-2fb4-41be-a40c-0c151e031d1f,item_not_received,home_goods,card,1247.8,19,8,signed_confirmation,True,0.648,0.752,2,341,0.7386,True
0c15906c-6a03-4ee0-8f35-cda65123e919,fraud_card_not_present,digital_goods,upi,1329.47,13,3,signed_confirmation,True,0.383,0.198,0,33,0.4135,False
6f5651e6-806b-4819-b2d3-03c751ca567a,not_as_described,electronics,upi,465.72,38,2,signed_confirmation,False,0.135,0.499,1,224,0.238,True
021d4f74-bdab-4a83-8752-92108ab85d88,item_not_received,groceries,upi,1625.44,45,18,in_transit,True,0.216,0.423,0,385,0.3724,False
e6465a77-2976-44bf-8f85-637c73dd334e,not_as_described,groceries,card,478.17,39,2,delivered_no_signature,False,0.555,0.738,0,131,0.7725,False
c4fca11d-c25d-4870-b3a3-bbb56c688014,subscription_not_cancelled,home_goods,card,1162.42,5,12,signed_confirmation,False,0.574,0.789,1,140,0.3037,False
8b3386f7-244f-44a3-aa0d-454e9a896d65,item_not_received,home_goods,card,1203.45,22,5,signed_confirmation,False,0.128,0.827,0,52,0.7864,True
777eec5d-5214-4012-a800-90c2b335650d,not_as_described,beauty,card,332.74,5,17,signed_confirmation,False,0.617,0.42,1,602,0.7753,True
c6c0e125-9920-4b00-975d-a9625001c722,subscription_not_cancelled,home_goods,upi,3159.64,12,20,signed_confirmation,False,0.264,0.893,0,380,0.3515,True
2304cba0-ce0c-4373-9abf-84fef0e6f358,fraud_card_not_present,home_goods,card,1241.01,3,13,not_shipped,False,0.648,0.819,0,1039,0.1188,False
2bfa002c-d289-4238-ba4a-eff5a8db3fb3,duplicate_charge,apparel,card,3964.58,2,1,signed_confirmation,True,0.474,0.743,0,566,0.7362,False
a099287d-6570-4793-9ba3-ad3dd881292c,not_as_described,apparel,upi,997.11,7,9,in_transit,True,0.661,0.629,0,658,0.622,False
c0f4e1fa-d517-491e-bfc5-1b73b4601a2c,duplicate_charge,digital_goods,card,390.29,18,21,delivered_no_signature,False,0.474,0.788,0,1426,0.1592,False
b5c6b8e8-818d-4f03-b8c3-f1a006a7df1f,item_not_received,digital_goods,card,715.68,31,12,in_transit,True,0.717,0.881,0,809,0.7284,True
2507ed77-82ab-4556-81e4-5d1bd46c9bc1,fraud_card_not_present,electronics,card,933.23,3,20,signed_confirmation,False,0.511,0.692,0,554,0.401,True
24ede135-b366-42e7-a6e1-53a9526461a1,not_as_described,digital_goods,upi,352.42,26,10,signed_confirmation,False,0.276,0.501,0,206,0.6148,True
f8b7d281-7b5e-47dd-9b9b-13c08acfd123,not_as_described,beauty,card,899.14,5,11,in_transit,False,0.592,0.37,0,746,0.3283,False
85a977f3-813f-43ff-aa81-bbd2c09a770e,fraud_card_not_present,apparel,upi,218.84,8,2,delivered_no_signature,False,0.794,0.372,0,414,0.5353,True
1e4a4505-ea9d-4687-b528-8daea1fa27e8,item_not_received,apparel,upi,1460.26,36,20,delivered_no_signature,True,0.607,0.69,1,43,0.5086,False
7d9ea664-00aa-4f99-aa7b-4e969415d758,item_not_received,apparel,wallet,7618.52,12,4,signed_confirmation,False,0.512,0.647,3,523,0.8417,True
d500cf89-2747-4db0-8cac-b3e6e82de435,duplicate_charge,home_goods,card,1112.77,2,8,signed_confirmation,True,0.682,0.302,0,684,0.4151,True
843a8654-f016-4b53-894a-f8649598107f,not_as_described,home_goods,card,579.76,12,5,signed_confirmation,False,0.128,0.462,0,141,0.1119,False
0f27d99f-dba1-4d4b-b713-f14493fddfcf,item_not_received,apparel,card,842.41,8,17,signed_confirmation,False,0.95,0.585,2,30,0.9065,True
b38a77a8-c52a-411b-b2d1-d4cd0d67eba8,not_as_described,electronics,card,353.18,24,21,signed_confirmation,False,0.792,0.307,2,142,0.4752,False
feeca9f1-2eb3-4031-8d63-55f105b0c57c,item_not_received,electronics,wallet,1081.09,7,9,not_shipped,True,0.74,0.517,1,5,0.2062,False
a9304f4e-f11a-41b8-8bb0-b67343148639,duplicate_charge,groceries,card,1153.97,19,6,in_transit,False,0.696,0.605,0,204,0.4525,True
eabfb45a-20d5-490a-b6b4-cfd3610edba9,fraud_card_not_present,apparel,card,1494.01,6,15,in_transit,False,0.243,0.913,0,94,0.6974,True
e30a02af-fa70-4e9d-9531-3a5905d5eace,fraud_card_not_present,electronics,card,3424.07,1,16,in_transit,True,0.544,0.841,0,251,0.4846,False
cc03394d-56fb-46d3-baa8-c379e880f5e6,not_as_described,digital_goods,upi,934.22,42,17,delivered_no_signature,True,0.876,0.445,0,1796,0.5701,True
1133ce40-6d8a-442c-b41f-a3c029eb788f,item_not_received,home_goods,card,104.78,1,6,signed_confirmation,True,0.282,0.955,0,145,0.8798,True
95e3e371-37a1-4fc8-a0ca-e6fb386d9829,not_as_described,digital_goods,card,1696.26,3,8,in_transit,False,0.588,0.965,0,465,0.2517,False
3d8c459c-a1d5-443e-a995-be0cd4dfd833,not_as_described,apparel,netbanking,2159.42,8,3,signed_confirmation,True,0.272,0.729,1,458,0.8358,True
d4983a76-7e02-48dd-9fa5-25729f977fab,not_as_described,digital_goods,card,547.96,3,15,signed_confirmation,True,0.746,0.23,1,96,0.3934,True
60939871-e184-4b2e-a55d-0939a45312c0,fraud_card_not_present,home_goods,wallet,7425.43,34,4,not_shipped,False,0.374,0.467,1,141,0.4826,False
e1cb8de0-178e-4b39-b4dd-9ecae98f786d,item_not_received,home_goods,card,1468.96,3,13,delivered_no_signature,True,0.699,0.605,1,369,0.7754,True
a47b12e1-9916-4bec-a361-90690998f845,item_not_received,home_goods,card,598.82,8,15,signed_confirmation,True,0.044,0.865,0,171,0.9078,True
4f349e21-5484-4dcf-8a72-eba357445f5c,item_not_received,apparel,card,1610.16,19,5,signed_confirmation,True,0.464,0.919,0,118,0.8004,True
f56ef5ab-f053-4271-adae-11db89d17018,fraud_card_not_present,apparel,wallet,1764.13,1,6,signed_confirmation,True,0.516,0.76,0,363,0.2241,False
cf9da9e5-e3b4-447b-b44c-02f964cada06,not_as_described,apparel,card,612.8,7,3,signed_confirmation,False,0.465,0.776,2,58,0.5871,False
2b747448-09bd-4b4d-ab4c-b399c3dce62e,subscription_not_cancelled,groceries,wallet,1354.61,17,13,signed_confirmation,True,0.251,0.477,0,418,0.7712,True
a27e279d-f8da-4070-9533-6b04bc0f8dfb,item_not_received,beauty,card,596.75,14,17,signed_confirmation,False,0.091,0.351,0,641,0.9042,True
5afec442-a5b1-4a12-b4a1-86c254d7d0a4,item_not_received,home_goods,upi,1112.75,28,6,in_transit,False,0.743,0.416,0,1614,0.5903,True
2614293f-e33c-4d95-b168-be5f652f27c9,item_not_received,beauty,card,763.64,2,2,delivered_no_signature,False,0.495,0.818,0,345,0.2996,False
9a9b4a03-df81-4abe-9c30-5973808a2c16,not_as_described,beauty,card,2161.01,1,6,delivered_no_signature,False,0.546,0.551,1,336,0.7052,False
9226403f-0341-43b4-8cdf-a41471d072d0,duplicate_charge,home_goods,upi,1766.47,11,9,not_shipped,False,0.925,0.356,0,78,0.4436,True
f01896bc-38d5-4945-8bc1-a279afa323b1,duplicate_charge,beauty,upi,1426.34,3,6,signed_confirmation,True,0.217,0.831,2,244,0.3815,True
fd3fcb7c-928e-4c44-b9ab-b1d678882003,item_not_received,beauty,wallet,1890.56,4,12,signed_confirmation,True,0.483,0.408,0,579,0.9005,True
3b8351fe-72b7-4b77-9319-d4ecba3a5ba9,not_as_described,home_goods,upi,278.38,3,18,in_transit,True,0.652,0.668,0,529,0.6317,True
e2888ae9-cbad-4a47-9134-eca57fc3676f,item_not_received,home_goods,card,2070.3,7,18,signed_confirmation,False,0.675,0.761,2,74,0.794,True
104fa27c-2998-4d06-84e4-b4133d66bf2a,fraud_card_not_present,home_goods,card,1086.02,7,11,in_transit,False,0.346,0.423,0,318,0.3315,True
24945747-9aba-4bb7-b5c7-53222e26cdd5,duplicate_charge,home_goods,netbanking,3257.97,12,7,in_transit,True,0.158,0.449,0,415,0.7635,False
400598a3-1732-445c-82e7-3cac569ff150,item_not_received,groceries,upi,345.18,8,19,signed_confirmation,False,0.408,0.424,0,433,0.2602,False
e9c21af7-acf6-440f-b5c5-52d800ed6ce5,duplicate_charge,electronics,card,666.09,2,6,signed_confirmation,True,0.243,0.46,0,587,0.864,True
3e5b3c6a-1c3a-429f-819a-62717cfb3986,item_not_received,home_goods,card,3384.39,4,19,delivered_no_signature,True,0.72,0.862,0,111,0.7436,True
6841fa04-dc3f-4fd2-bb91-0664b4bffe02,not_as_described,digital_goods,card,750.53,5,7,signed_confirmation,False,0.646,0.485,1,102,0.489,False
bb9b53d6-03f6-4198-8c78-2de44066f1fa,not_as_described,electronics,card,979.15,20,21,signed_confirmation,False,0.879,0.312,4,238,0.2428,True
d265bf02-b513-47cb-8994-cc8365e7888e,fraud_card_not_present,home_goods,upi,1068.81,36,12,in_transit,False,0.105,0.533,0,492,0.0634,False
307c8165-459e-457d-88ea-ede8329fd714,not_as_described,electronics,card,544.91,1,18,signed_confirmation,True,0.746,0.467,1,99,0.4076,False
4be8bd34-a785-4819-94b1-850e1a935c56,item_not_received,digital_goods,card,6293.21,3,10,signed_confirmation,True,0.72,0.767,1,719,0.9615,True
8997b4cb-4a78-495f-a3d9-d23a4cfac85b,item_not_received,digital_goods,netbanking,1860.19,13,15,delivered_no_signature,True,0.485,0.873,2,72,0.7,True
e885ea1d-2f55-4010-8194-da3bd48523e3,fraud_card_not_present,apparel,card,1502.87,6,8,signed_confirmation,False,0.578,0.602,0,58,0.5288,False
b2ddef8f-5850-4510-81f2-b91d4588ac93,item_not_received,electronics,upi,431.41,15,15,signed_confirmation,False,0.971,0.66,0,407,0.7145,False
8bb287a9-1b60-4e2a-baaf-637a13fdcb90,item_not_received,groceries,card,3382.7,19,17,in_transit,True,0.183,0.897,1,395,0.4044,False
5cf7044e-19ce-4881-b574-b8b1a2baaea4,item_not_received,digital_goods,upi,372.06,3,3,signed_confirmation,True,0.578,0.639,0,673,0.7547,True
4ff5a11c-619a-4c54-bc33-e10561f724fb,item_not_received,home_goods,wallet,1228.49,9,21,signed_confirmation,True,0.705,0.302,0,299,0.7525,True
b91f06af-7785-42d2-966c-aa702d2ee563,item_not_received,digital_goods,wallet,287.61,13,3,signed_confirmation,False,0.217,0.467,1,496,0.858,True
9b6877ea-f074-4452-ae65-f4fd8476279d,fraud_card_not_present,apparel,upi,617.57,3,1,signed_confirmation,True,0.497,0.717,3,14,0.126,False
4e8c653a-55d6-4e83-9445-02253ac4c012,item_not_received,groceries,card,618.06,35,11,delivered_no_signature,False,0.564,0.677,0,56,0.7651,True
df361382-3cb9-425c-aa5b-5884b957c6ea,fraud_card_not_present,home_goods,upi,568.35,50,18,not_shipped,False,0.819,0.273,0,360,0.681,False
5d9d145c-e53a-4d49-bea2-a520606791e4,fraud_card_not_present,home_goods,upi,354.08,12,17,in_transit,True,0.057,0.574,0,237,0.2914,True
ef9fd6da-6118-4d35-92d7-3db9b5e84c2f,fraud_card_not_present,apparel,upi,1669.55,1,7,signed_confirmation,True,0.519,0.523,0,149,0.7263,False
371bed3e-5020-4d6c-b437-10d64fd26f30,item_not_received,groceries,upi,1580.49,2,3,not_shipped,True,0.755,0.634,0,14,0.2889,False
797af7a8-0917-47fc-8d79-c8313d7f669b,not_as_described,electronics,upi,274.96,8,12,signed_confirmation,True,0.234,0.583,2,275,0.713,True
e88b373d-6699-4954-8c04-9a1d1a7293e7,subscription_not_cancelled,electronics,upi,291.41,1,20,not_shipped,False,0.74,0.25,0,97,0.4899,True
39fe5259-e93d-4c20-9063-a580a28650b6,item_not_received,electronics,upi,369.76,2,11,in_transit,False,0.357,0.307,0,149,0.3127,True
9ef6bed2-5e8d-4df6-b2ba-ba5c41c2cf31,not_as_described,digital_goods,card,157.51,14,8,signed_confirmation,False,0.772,0.411,1,330,0.4069,True
dc71eac5-0e48-4b49-bc5b-70663e62070b,item_not_received,apparel,upi,1141.5,23,2,signed_confirmation,False,0.268,0.418,0,411,0.5464,True
d3d2109c-73d6-4742-92f4-8a55923c52a1,item_not_received,electronics,card,449.3,13,2,delivered_no_signature,True,0.552,0.712,0,98,0.6261,True
4f6cf119-250d-456c-b8d7-405099297920,fraud_card_not_present,electronics,upi,586.82,19,18,signed_confirmation,False,0.36,0.872,2,59,0.3057,False
09fd28d0-0d66-467c-aa01-75f645e6a69c,item_not_received,digital_goods,netbanking,955.23,12,17,signed_confirmation,True,0.102,0.839,1,59,0.7931,True
2690b55f-bf54-4216-a92c-326204875b39,item_not_received,apparel,upi,5249.97,12,7,not_shipped,False,0.613,0.65,0,183,0.0254,False
3b492dfd-89d8-4e66-a74d-b103b0ac066a,fraud_card_not_present,home_goods,wallet,4035.74,6,3,delivered_no_signature,True,0.405,0.87,0,663,0.3433,False
ceaa7cde-a447-4501-80d4-b2992d7dae67,item_not_received,apparel,card,741.87,5,7,signed_confirmation,False,0.366,0.761,1,962,0.8331,True
44285a46-50a6-47d6-bfb6-947d4862ded6,item_not_received,digital_goods,upi,299.23,4,5,delivered_no_signature,False,0.23,0.306,2,184,0.6851,True
2941c3dc-c734-464e-a3be-81826a6d4f94,fraud_card_not_present,beauty,card,627.18,10,19,signed_confirmation,False,0.509,0.619,0,366,0.8545,False
5823a352-69b3-4252-b881-9a4aecf63910,subscription_not_cancelled,digital_goods,upi,1374.43,3,9,not_shipped,False,0.653,0.485,0,344,0.4609,True
f330e2e5-14f5-495c-b1e9-1da89b7095aa,duplicate_charge,groceries,card,929.2,2,2,in_transit,True,0.302,0.372,3,161,0.3396,False
27d50f30-dd53-48e3-abe0-4b53d7e0460b,duplicate_charge,apparel,upi,1630.36,64,16,delivered_no_signature,False,0.141,0.746,0,110,0.581,False
9f253855-eaf0-42ef-a63e-e440317c9f35,not_as_described,digital_goods,card,6044.94,6,15,in_transit,False,0.377,0.322,2,43,0.0872,False
3bb7ccf7-eaa2-4636-8f63-ac0cbad23e91,fraud_card_not_present,beauty,upi,292.7,30,12,delivered_no_signature,False,0.342,0.936,1,199,0.2462,True
3d0a7354-9554-412b-be48-98d417daa248,fraud_card_not_present,beauty,card,788.62,2,11,signed_confirmation,True,0.785,0.271,2,1507,0.5806,True
b223011a-0c89-40b9-b4c3-1aa319f31618,item_not_received,apparel,netbanking,361.72,5,6,in_transit,False,0.615,0.603,1,206,0.4277,False
0088b560-9744-407c-8d64-5ba692750ce5,item_not_received,digital_goods,wallet,1010.9,5,7,signed_confirmation,False,0.294,0.764,2,439,0.5425,False
e3b2f59f-68f2-42f7-aa11-61fc8338385a,fraud_card_not_present,home_goods,card,668.81,6,10,delivered_no_signature,False,0.563,0.334,0,1205,0.4454,True
5a3c3609-babb-441f-adc6-037283e5cd36,fraud_card_not_present,electronics,card,511.48,23,14,delivered_no_signature,False,0.258,0.918,0,12,0.183,False
2401bcdc-b88b-47a5-a9de-436baae0be31,not_as_described,digital_goods,upi,754.7,5,13,delivered_no_signature,False,0.458,0.755,1,710,0.2698,False
47379da8-b6dd-484b-aab0-2b76c182a88f,not_as_described,beauty,upi,551.97,1,2,signed_confirmation,True,0.352,0.723,1,798,0.1944,False
6ac1aa12-c416-4561-96b6-9450802fdffd,fraud_card_not_present,home_goods,upi,562.15,46,1,not_shipped,False,0.278,0.693,0,302,0.4633,False
952875b6-3415-4b90-9821-a5de8f635641,subscription_not_cancelled,home_goods,card,679.0,2,12,signed_confirmation,True,0.323,0.479,1,173,0.8098,True
5ad8043e-f265-4171-b2d7-68d1c68dc87b,item_not_received,apparel,card,1164.27,5,3,delivered_no_signature,False,0.364,0.448,0,58,0.915,True
43302810-f066-412f-bbb5-62dd9167af15,duplicate_charge,groceries,upi,1444.34,2,12,not_shipped,False,0.518,0.632,0,45,0.6272,False
40bdd972-36e0-4cdd-bee4-2551624f930d,item_not_received,digital_goods,upi,1432.28,23,20,delivered_no_signature,True,0.534,0.523,0,82,0.6382,True
625bd3e7-22aa-4f82-acc4-04075529fe93,duplicate_charge,apparel,wallet,2311.92,17,10,delivered_no_signature,True,0.479,0.645,1,253,0.5993,True
91846233-7478-42ff-8fd3-4fcff472972a,fraud_card_not_present,apparel,wallet,641.62,11,14,delivered_no_signature,False,0.79,0.874,2,872,0.3524,False
df11e849-fed3-4a49-b22b-494383419e08,item_not_received,electronics,upi,825.27,2,13,delivered_no_signature,True,0.422,0.568,0,345,0.3751,False
cd1a8d94-8f8a-47ee-90e8-c80297b12c3d,fraud_card_not_present,apparel,card,2485.34,2,14,not_shipped,False,0.233,0.369,1,695,0.3042,False
5b72a741-d234-4f9c-aa59-29d394a40111,fraud_card_not_present,groceries,upi,163.97,35,16,not_shipped,True,0.487,0.859,1,52,0.1969,False
1a81fa82-fbf9-4f7a-9303-60df33f2d368,fraud_card_not_present,groceries,upi,1973.37,21,18,signed_confirmation,False,0.237,0.807,0,431,0.8833,True
0a1f8a62-b890-44e8-99f0-8ac4d7e6bb98,item_not_received,apparel,card,98.54,2,8,not_shipped,False,0.506,0.27,0,232,0.1124,False
76f1fa4e-93bf-4b3c-a045-581b100e6edd,fraud_card_not_present,digital_goods,card,1212.95,1,15,signed_confirmation,False,0.472,0.478,1,12,0.6362,True
10c36867-c93b-49b6-80cd-1fa725925d0c,item_not_received,digital_goods,upi,308.15,18,15,signed_confirmation,False,0.808,0.575,0,1496,0.9352,True
817d4199-35ce-4c5d-a726-8b183e9cb0b5,fraud_card_not_present,digital_goods,upi,415.77,6,5,signed_confirmation,False,0.696,0.572,0,528,0.5128,False
242a503a-9956-422f-9cd0-36d8f0aaa159,fraud_card_not_present,apparel,card,646.78,13,9,not_shipped,True,0.907,0.611,0,735,0.3105,False
7cee136b-6cb0-42c3-83f4-64884c075e32,duplicate_charge,electronics,upi,1163.3,3,9,not_shipped,False,0.713,0.681,2,330,0.2423,False
08d0c565-1ffc-4873-a519-af459bfc2af6,duplicate_charge,beauty,netbanking,807.51,6,3,delivered_no_signature,False,0.584,0.596,0,460,0.5758,True
3c06925c-2486-48f8-a26c-abff40b6a2e8,not_as_described,beauty,card,16544.54,4,8,not_shipped,False,0.422,0.706,0,473,0.5154,True
ae29f8be-f67e-451a-8215-18ce5f9c53f1,not_as_described,digital_goods,netbanking,520.79,4,10,signed_confirmation,False,0.471,0.874,1,418,0.831,True
9fd889cc-7477-4f78-bdc6-19cba7ac1ef1,subscription_not_cancelled,apparel,card,282.79,9,10,signed_confirmation,False,0.048,0.475,0,47,0.2813,False
de2b8cbf-4a78-4627-b19b-4599db12c0cd,not_as_described,electronics,upi,2089.15,1,14,signed_confirmation,True,0.35,0.832,0,465,0.8965,True
43ec4777-ea88-4fc9-9696-3c773cfd0ad9,not_as_described,apparel,card,946.02,21,11,signed_confirmation,True,0.028,0.425,1,460,0.6384,False
93ce94dc-091b-4a10-b0c0-880c25b21329,subscription_not_cancelled,electronics,upi,1572.42,6,16,in_transit,False,0.693,0.544,1,179,0.8282,True
c8bf9999-424e-4ee7-b679-1966497dfd3e,not_as_described,groceries,upi,664.8,12,11,in_transit,False,0.808,0.14,0,148,0.6667,False
04d55322-5313-4527-a679-616fcf894282,item_not_received,apparel,upi,661.06,6,7,signed_confirmation,True,0.5,0.583,1,996,0.7113,True
90c882ef-87c3-4a65-8d0a-37e591bd9d1f,subscription_not_cancelled,beauty,netbanking,591.05,10,2,signed_confirmation,True,0.674,0.206,0,774,0.6138,True
6d3ce596-c422-414d-a55c-0175a718e0a6,fraud_card_not_present,groceries,upi,1042.58,3,4,signed_confirmation,False,0.449,0.905,1,904,0.6991,True
81ac7e75-e451-4a57-8fb5-4e5131df638c,fraud_card_not_present,digital_goods,card,751.25,27,19,signed_confirmation,False,0.049,0.638,1,262,0.5691,False
ff9cc26c-d386-4116-8b87-46d0e03fabf7,duplicate_charge,beauty,card,643.46,1,9,in_transit,True,0.981,0.734,2,499,0.4171,False
151f4722-34c2-4281-a46a-d16205a113d7,item_not_received,digital_goods,wallet,458.99,12,2,signed_confirmation,True,0.363,0.795,0,1835,0.832,True
7fc77ae3-9834-451f-ad9e-543977da8a82,fraud_card_not_present,groceries,netbanking,1500.94,3,12,delivered_no_signature,False,0.349,0.453,4,18,0.1476,False
7ff7629c-0dc6-40ea-9556-42111de6a68a,fraud_card_not_present,home_goods,card,1354.88,13,12,signed_confirmation,False,0.062,0.889,1,294,0.2492,True
bfaf28da-de5c-41d5-a8c6-3cb9c9cf32a1,fraud_card_not_present,electronics,upi,437.98,5,5,delivered_no_signature,False,0.076,0.404,0,65,0.1961,False
bedfe921-24d4-4581-a8de-dd58cfdf0895,item_not_received,electronics,card,325.89,4,14,delivered_no_signature,False,0.651,0.695,1,961,0.712,True
3e82ed6f-ef40-43e2-ade0-02b5cf16eb57,subscription_not_cancelled,digital_goods,upi,707.67,7,8,not_shipped,True,0.152,0.398,0,695,0.8468,True
cfb902ec-a91f-475f-83b9-024db27469b0,item_not_received,groceries,upi,853.29,2,8,delivered_no_signature,False,0.603,0.379,0,135,0.6657,True
6285f4ff-6ea9-4a20-a797-d4c740888d6d,fraud_card_not_present,digital_goods,card,461.65,7,18,signed_confirmation,True,0.315,0.78,0,141,0.7381,True
e900831f-a5a6-422c-b188-48f5a02eb470,fraud_card_not_present,digital_goods,wallet,666.36,4,21,in_transit,False,0.464,0.891,1,149,0.4391,False
7e356890-f199-49d7-a853-bd8a66e7c1db,fraud_card_not_present,electronics,upi,589.83,69,2,not_shipped,True,0.482,0.442,0,1282,0.2723,False
74c1ede0-ae77-4e86-b857-09feabdeedd6,item_not_received,beauty,card,588.99,6,11,signed_confirmation,False,0.606,0.738,1,292,0.7241,False
dc212ff1-b0ed-4c0a-a149-c7bf75684269,fraud_card_not_present,groceries,card,490.76,8,7,delivered_no_signature,False,0.588,0.96,1,739,0.1788,True
